age,country_code,dob,full_name,image,nation,potential,rating,short_name,value,wage,year
27.0,57,"Sep 1, 1989",J. Montero,https://cdn.sofifa.org/1x/18/players/186805.png,Ecuador,78.0,78.0,J. Montero,11.0,68.0,18
32.0,57,"Apr 9, 1985",C. Noboa,https://cdn.sofifa.org/1x/18/players/187457.png,Ecuador,79.0,79.0,C. Noboa,9.5,74.0,18
28.0,57,"Sep 5, 1988",F. Caicedo,https://cdn.sofifa.org/1x/18/players/175254.png,Ecuador,77.0,77.0,F. Caicedo,9.0,56.0,18
27.0,57,"Nov 4, 1989",E. Valencia,https://cdn.sofifa.org/1x/18/players/220295.png,Ecuador,78.0,78.0,E. Valencia,11.0,70.0,18
21.0,57,"Feb 5, 1996",C. Alemán,https://cdn.sofifa.org/1x/18/players/240896.png,Ecuador,81.0,73.0,C. Alemán,6.0,14.0,18
27.0,57,"Jun 1, 1990",M. Bolaños,https://cdn.sofifa.org/1x/18/players/207653.png,Ecuador,74.0,73.0,M. Bolaños,4.6,22.0,18
25.0,57,"Mar 1, 1992",J. Plata,https://cdn.sofifa.org/1x/18/players/202184.png,Ecuador,73.0,73.0,J. Plata,4.3,10.0,18
22.0,57,"Aug 12, 1994",C. Ramírez,https://cdn.sofifa.org/1x/18/players/205207.png,Ecuador,80.0,72.0,C. Ramírez,3.9,21.0,18
22.0,57,"Apr 19, 1995",C. Gruezo,https://cdn.sofifa.org/1x/18/players/221860.png,Ecuador,79.0,72.0,C. Gruezo,3.7,5.0,18
26.0,57,"Jan 20, 1991",R. Ibarra,https://cdn.sofifa.org/1x/18/players/204738.png,Ecuador,1.0,74.0,R. Ibarra,74.0,1.0,18
27.0,57,"Sep 1, 1989",J. Montero,https://cdn.sofifa.org/1x/18/players/186805.png,Ecuador,78.0,78.0,J. Montero,11.0,68.0,14
31.0,57,"Aug 4, 1985",A. Valencia,https://cdn.sofifa.org/1x/18/players/167905.png,Ecuador,83.0,83.0,A. Valencia,17.0,130.0,14
28.0,57,"Sep 5, 1988",F. Caicedo,https://cdn.sofifa.org/1x/18/players/175254.png,Ecuador,77.0,77.0,F. Caicedo,9.0,56.0,14
27.0,57,"Feb 15, 1990",F. Martínez,https://cdn.sofifa.org/1x/18/players/191164.png,Ecuador,72.0,72.0,F. Martínez,0.0,0.0,14
28.0,57,"Jun 14, 1989",J. Rojas,https://cdn.sofifa.org/1x/18/players/195031.png,Ecuador,70.0,70.0,J. Rojas,1.8,23.0,14
32.0,57,"Apr 9, 1985",C. Noboa,https://cdn.sofifa.org/1x/18/players/187457.png,Ecuador,79.0,79.0,C. Noboa,9.5,74.0,14
26.0,57,"Jan 20, 1991",R. Ibarra,https://cdn.sofifa.org/1x/18/players/204738.png,Ecuador,1.0,74.0,R. Ibarra,74.0,1.0,14
29.0,57,"Feb 21, 1988",J. Ayoví,https://cdn.sofifa.org/1x/18/players/202056.png,Ecuador,73.0,73.0,J. Ayoví,0.0,0.0,14
24.0,57,"Sep 4, 1991",M. de Jesús,https://cdn.sofifa.org/1x/17/players/208489.png,Ecuador,71.0,67.0,M. de Jesús,975.0,2.0,14
29.0,57,"Apr 23, 1987",M. Arroyo,https://cdn.sofifa.org/1x/17/players/199108.png,Ecuador,74.0,74.0,M. Arroyo,3.1,30.0,14
25.0,57,"Apr 13, 1989",J. Anangonó,https://cdn.sofifa.org/1x/15/players/214667.png,Ecuador,67.0,63.0,J. Anangonó,400.0,1.0,14
27.0,57,"Jun 28, 1982",Espinoza,https://cdn.sofifa.org/1x/11/players/178183.png,Ecuador,4.0,69.0,Espinoza,69.0,3.0,10
25.0,57,"May 20, 1985",F. Hidalgo,https://cdn.sofifa.org/1x/11/players/193033.png,Ecuador,72.0,58.0,F. Hidalgo,0.0,0.0,10
35.0,57,"Sep 1, 1973",J. Fleitas,https://cdn.sofifa.org/1x/11/players/193034.png,Ecuador,61.0,60.0,J. Fleitas,0.0,0.0,10
34.0,57,"May 14, 1979",C. Tenorio,https://cdn.sofifa.org/1x/14/players/174606.png,Ecuador,73.0,73.0,C. Tenorio,0.0,0.0,10
31.0,57,"Apr 2, 1983",F. Borja,https://cdn.sofifa.org/1x/15/players/175386.png,Ecuador,66.0,66.0,F. Borja,625.0,3.0,10
30.0,57,"Oct 20, 1983",L. Saritama,https://cdn.sofifa.org/1x/15/players/175387.png,Ecuador,71.0,71.0,L. Saritama,0.0,0.0,10
32.0,57,"Apr 9, 1985",C. Noboa,https://cdn.sofifa.org/1x/18/players/187457.png,Ecuador,79.0,79.0,C. Noboa,9.5,74.0,10
39.0,57,"Apr 19, 1972",M. Elizaga,https://cdn.sofifa.org/1x/12/players/182868.png,Ecuador,2.0,64.0,M. Elizaga,64.0,3.0,10
29.0,57,"Sep 8, 1982",D. Quiroz,https://cdn.sofifa.org/1x/13/players/182870.png,Ecuador,65.0,65.0,M. Quiroz,0.0,0.0,10
39.0,57,"Apr 17, 1971",J. Cevallos,https://cdn.sofifa.org/1x/11/players/189014.png,Ecuador,78.0,75.0,J. Cevallos,0.0,0.0,10
28.0,57,"Oct 10, 1980",I. Mina,https://cdn.sofifa.org/1x/11/players/189015.png,Ecuador,72.0,65.0,I. Mina,0.0,0.0,10
21.0,58,"Mar 4, 1996",A. Sanabria,https://cdn.sofifa.org/1x/18/players/219932.png,Paraguay,87.0,79.0,A. Sanabria,19.0,28.0,18
23.0,58,"Feb 10, 1994",M. Almirón,https://cdn.sofifa.org/1x/18/players/230977.png,Paraguay,83.0,79.0,M. Almirón,16.5,11.0,18
28.0,58,"Feb 25, 1989",H. Pérez,https://cdn.sofifa.org/1x/18/players/193887.png,Paraguay,78.0,78.0,H. Pérez,10.5,33.0,18
24.0,58,"Jul 4, 1992",O. Romero,https://cdn.sofifa.org/1x/18/players/220334.png,Paraguay,79.0,76.0,O. Romero,0.0,0.0,18
24.0,58,"Jun 4, 1993",J. Iturbe,https://cdn.sofifa.org/1x/18/players/199151.png,Paraguay,78.0,76.0,J. Iturbe,9.5,59.0,18
30.0,58,"Jun 18, 1987",R. Bobadilla,https://cdn.sofifa.org/1x/18/players/183249.png,Paraguay,76.0,76.0,R. Bobadilla,7.5,41.0,18
28.0,58,"Jan 26, 1989",C. Ortíz,https://cdn.sofifa.org/1x/18/players/198129.png,Paraguay,76.0,76.0,C. Ortíz,6.0,55.0,18
27.0,58,"Jun 30, 1990",D. Lezcano,https://cdn.sofifa.org/1x/18/players/204226.png,Paraguay,74.0,73.0,D. Lezcano,4.7,25.0,18
24.0,58,"May 6, 1993",G. Gómez,https://cdn.sofifa.org/1x/18/players/218191.png,Paraguay,77.0,74.0,G. Gómez,6.0,58.0,18
26.0,58,"Aug 10, 1990",L. Melgarejo,https://cdn.sofifa.org/1x/18/players/204699.png,Paraguay,74.0,74.0,L. Melgarejo,6.0,56.0,18
30.0,58,"Apr 2, 1987",P. Aguilar,https://cdn.sofifa.org/1x/18/players/182941.png,Paraguay,76.0,76.0,P. Aguilar,5.5,24.0,18
34.0,58,"May 20, 1983",O. Cardozo,https://cdn.sofifa.org/1x/18/players/179752.png,Paraguay,75.0,75.0,O. Cardozo,0.0,0.0,14
29.0,58,"Sep 21, 1987",M. Estigarribia,https://cdn.sofifa.org/1x/18/players/188992.png,Paraguay,72.0,72.0,M. Estigarribia,3.0,10.0,14
32.0,58,"Nov 13, 1984",L. Barrios,https://cdn.sofifa.org/1x/18/players/183177.png,Paraguay,75.0,75.0,L. Barrios,5.5,14.0,14
27.0,58,"Mar 3, 1988",N. Bareiro,https://cdn.sofifa.org/1x/16/players/214027.png,Paraguay,67.0,66.0,N. Bareiro,575.0,4.0,14
27.0,58,"Sep 12, 1988",A. Núñez,https://cdn.sofifa.org/1x/17/players/212310.png,Paraguay,70.0,70.0,A. Núñez,1.4,15.0,14
26.0,58,"Aug 10, 1990",L. Melgarejo,https://cdn.sofifa.org/1x/18/players/204699.png,Paraguay,74.0,74.0,L. Melgarejo,6.0,56.0,14
28.0,58,"Mar 10, 1989",I. Piris,https://cdn.sofifa.org/1x/18/players/204977.png,Paraguay,73.0,73.0,I. Piris,3.2,46.0,14
34.0,58,"Aug 16, 1981",R. Santa Cruz,https://cdn.sofifa.org/1x/17/players/25798.png,Paraguay,73.0,73.0,R. Santa Cruz,0.0,0.0,14
30.0,58,"Mar 12, 1987",P. Velázquez,https://cdn.sofifa.org/1x/18/players/216530.png,Paraguay,71.0,71.0,P. Velázquez,2.3,11.0,14
29.0,58,"Jan 1, 1988",V. Ayala,https://cdn.sofifa.org/1x/18/players/214771.png,Paraguay,73.0,73.0,V. Ayala,3.8,38.0,14
32.0,58,"Jul 15, 1984",E. Barreto,https://cdn.sofifa.org/1x/18/players/152922.png,Paraguay,74.0,74.0,E. Barreto,4.3,33.0,14
29.0,58,"Jun 18, 1984",R. Servin,https://cdn.sofifa.org/1x/14/players/195074.png,Paraguay,63.0,63.0,R. Servin,0.0,0.0,10
20.0,58,"Feb 1, 1990",J. Santa Cruz,https://cdn.sofifa.org/1x/11/players/189702.png,Paraguay,1.0,59.0,J. Santa Cruz,72.0,0.0,10
27.0,58,"Feb 26, 1984",V. Mareco,https://cdn.sofifa.org/1x/12/players/53783.png,Paraguay,73.0,64.0,V. Mareco,0.0,0.0,10
22.0,58,"May 14, 1987",M. Paniagua,https://cdn.sofifa.org/1x/11/players/194841.png,Paraguay,75.0,63.0,M. Paniagua,0.0,0.0,10
25.0,58,"Jan 9, 1984",D. Florentín,https://cdn.sofifa.org/1x/11/players/180251.png,Paraguay,78.0,62.0,D. Florentín,0.0,0.0,10
28.0,58,"Mar 7, 1982",T. Guzman,https://cdn.sofifa.org/1x/11/players/137246.png,Paraguay,75.0,66.0,T. Guzman,0.0,0.0,10
35.0,58,"Jul 16, 1981",D. Barreto,https://cdn.sofifa.org/1x/18/players/154401.png,Paraguay,73.0,73.0,D. Barreto,0.0,0.0,10
30.0,58,"Oct 5, 1979",J. Cáceres,https://cdn.sofifa.org/1x/11/players/140067.png,Paraguay,2.0,72.0,J. Cáceres,77.0,0.0,10
30.0,58,"Jan 7, 1985",E. Ledesma,https://cdn.sofifa.org/1x/16/players/191013.png,Paraguay,65.0,65.0,E. Ledesma,475.0,1.0,10
34.0,58,"May 20, 1983",O. Cardozo,https://cdn.sofifa.org/1x/18/players/179752.png,Paraguay,75.0,75.0,O. Cardozo,0.0,0.0,10
31.0,58,"Oct 2, 1977",C. Bonet,https://cdn.sofifa.org/1x/11/players/140073.png,Paraguay,75.0,74.0,C. Bonet,0.0,0.0,10
26.0,59,"Jun 14, 1991",A. Carrillo,https://cdn.sofifa.org/1x/18/players/203299.png,Peru,79.0,78.0,A. Carrillo,12.0,15.0,18
32.0,59,"Oct 26, 1984",J. Farfán,https://cdn.sofifa.org/1x/18/players/158133.png,Peru,79.0,79.0,J. Farfán,10.0,54.0,18
26.0,59,"Jul 25, 1990",R. Ruidíaz,https://cdn.sofifa.org/1x/18/players/204538.png,Peru,77.0,76.0,R. Ruidíaz,9.0,16.0,18
26.0,59,"Jul 27, 1990",P. Hurtado,https://cdn.sofifa.org/1x/18/players/211124.png,Peru,76.0,75.0,P. Hurtado,8.0,11.0,18
27.0,59,"Jul 10, 1989",C. Zambrano,https://cdn.sofifa.org/1x/18/players/187132.png,Peru,76.0,75.0,C. Zambrano,6.5,1.0,18
21.0,59,"Jul 28, 1995",R. Tapia,https://cdn.sofifa.org/1x/18/players/220673.png,Peru,78.0,73.0,R. Tapia,4.6,11.0,18
25.0,59,"May 4, 1992",A. Callens,https://cdn.sofifa.org/1x/18/players/211522.png,Peru,78.0,72.0,A. Callens,3.6,6.0,18
27.0,59,"Mar 2, 1990",L. Advíncula,https://cdn.sofifa.org/1x/18/players/204539.png,Peru,73.0,73.0,L. Advíncula,3.3,50.0,18
27.0,59,"Apr 7, 1990",Y. Yotún,https://cdn.sofifa.org/1x/18/players/204542.png,Peru,71.0,71.0,Y. Yotún,2.4,7.0,18
23.0,59,"Sep 17, 1993",Y. Reyna,https://cdn.sofifa.org/1x/18/players/214000.png,Peru,75.0,70.0,Y. Reyna,2.4,6.0,18
38.0,59,"Oct 3, 1978",C. Pizarro,https://cdn.sofifa.org/1x/18/players/25420.png,Peru,75.0,75.0,C. Pizarro,2.4,26.0,18
26.0,59,"Jun 14, 1991",A. Carrillo,https://cdn.sofifa.org/1x/18/players/203299.png,Peru,79.0,78.0,A. Carrillo,12.0,15.0,14
32.0,59,"Oct 26, 1984",J. Farfán,https://cdn.sofifa.org/1x/18/players/158133.png,Peru,79.0,79.0,J. Farfán,10.0,54.0,14
27.0,59,"Jul 10, 1989",C. Zambrano,https://cdn.sofifa.org/1x/18/players/187132.png,Peru,76.0,75.0,C. Zambrano,6.5,1.0,14
30.0,59,"Jan 1, 1984",P. Guerrero,https://cdn.sofifa.org/1x/15/players/150525.png,Peru,78.0,78.0,P. Guerrero,0.0,0.0,14
38.0,59,"Oct 3, 1978",C. Pizarro,https://cdn.sofifa.org/1x/18/players/25420.png,Peru,75.0,75.0,C. Pizarro,2.4,26.0,14
32.0,59,"Oct 5, 1983",J. Vargas,https://cdn.sofifa.org/1x/17/players/167305.png,Peru,75.0,75.0,J. Vargas,2.3,8.0,14
26.0,59,"Jul 27, 1990",P. Hurtado,https://cdn.sofifa.org/1x/18/players/211124.png,Peru,76.0,75.0,P. Hurtado,8.0,11.0,14
30.0,59,"Sep 21, 1984",R. Cruzado,https://cdn.sofifa.org/1x/16/players/179695.png,Peru,72.0,72.0,R. Cruzado,0.0,0.0,14
23.0,59,"May 14, 1994",E. Flores,https://cdn.sofifa.org/1x/18/players/210951.png,Peru,74.0,66.0,E. Flores,950.0,4.0,14
23.0,59,"Nov 23, 1991",C. Cueva,https://cdn.sofifa.org/1x/16/players/214692.png,Peru,75.0,71.0,C. Cueva,2.1,25.0,14
22.0,59,"Jun 9, 1993",J. Deza,https://cdn.sofifa.org/1x/16/players/220150.png,Peru,75.0,68.0,J. Deza,1.2,8.0,14
20.0,59,"May 24, 1989",A. Cueto,https://cdn.sofifa.org/1x/11/players/186626.png,Peru,67.0,65.0,A. Cueto,0.0,0.0,10
36.0,59,"Dec 12, 1974",N. Solano,https://cdn.sofifa.org/1x/12/players/3366.png,Peru,1.0,62.0,N. Solano,62.0,1.0,10
36.0,59,"Aug 9, 1978",J. Fano,https://cdn.sofifa.org/1x/16/players/195890.png,Peru,65.0,65.0,J. Fano,70.0,1.0,10
28.0,59,"Apr 18, 1983",H. Rengifo,https://cdn.sofifa.org/1x/12/players/183093.png,Peru,70.0,70.0,H. Rengifo,0.0,0.0,10
19.0,59,"Aug 23, 1990",R. Manco,https://cdn.sofifa.org/1x/11/players/186940.png,Peru,77.0,68.0,R. Manco,0.0,0.0,10
38.0,59,"Oct 3, 1978",C. Pizarro,https://cdn.sofifa.org/1x/18/players/25420.png,Peru,75.0,75.0,C. Pizarro,2.4,26.0,10
27.0,59,"Jan 8, 1988",D. Chávez,https://cdn.sofifa.org/1x/16/players/176736.png,Peru,66.0,65.0,D. Chávez,0.0,0.0,10
29.0,59,"May 10, 1983",W. Aguirre,https://cdn.sofifa.org/1x/13/players/177763.png,Peru,1.0,68.0,W. Aguirre,68.0,1.0,10
24.0,59,"Feb 18, 1985",J. González-Vigil,https://cdn.sofifa.org/1x/11/players/173180.png,Peru,74.0,64.0,J. González-Vigil,0.0,0.0,10
26.0,59,"Feb 19, 1986",J. Ross,https://cdn.sofifa.org/1x/13/players/191103.png,Peru,62.0,59.0,J. Ross,0.0,0.0,10
33.0,59,"Mar 31, 1984",A. Rodríguez,https://cdn.sofifa.org/1x/18/players/168580.png,Peru,73.0,73.0,A. Rodríguez,1.6,4.0,10
30.0,60,"Jan 24, 1987",L. Suárez,https://cdn.sofifa.org/1x/18/players/176580.png,Uruguay,92.0,92.0,L. Suárez,97.0,510.0,18
30.0,60,"Feb 14, 1987",E. Cavani,https://cdn.sofifa.org/1x/18/players/179813.png,Uruguay,88.0,88.0,E. Cavani,57.0,210.0,18
31.0,60,"Feb 16, 1986",D. Godín,https://cdn.sofifa.org/1x/18/players/182493.png,Uruguay,88.0,88.0,D. Godín,40.0,125.0,18
22.0,60,"Jan 20, 1995",J. Giménez,https://cdn.sofifa.org/1x/18/players/216460.png,Uruguay,87.0,83.0,J. Giménez,28.5,53.0,18
26.0,60,"Oct 7, 1990",S. Coates,https://cdn.sofifa.org/1x/18/players/197655.png,Uruguay,82.0,81.0,S. Coates,17.5,21.0,18
25.0,60,"Aug 24, 1991",M. Vecino,https://cdn.sofifa.org/1x/18/players/219985.png,Uruguay,82.0,79.0,M. Vecino,13.5,64.0,18
24.0,60,"Mar 24, 1993",D. Rolán,https://cdn.sofifa.org/1x/18/players/213114.png,Uruguay,81.0,78.0,D. Rolán,13.5,43.0,18
24.0,60,"Feb 7, 1993",D. Laxalt,https://cdn.sofifa.org/1x/18/players/213400.png,Uruguay,81.0,78.0,D. Laxalt,13.0,30.0,18
21.0,60,"Feb 11, 1996",L. Torreira,https://cdn.sofifa.org/1x/18/players/223959.png,Uruguay,86.0,78.0,L. Torreira,15.0,30.0,18
22.0,60,"Jun 11, 1995",G. Pereiro,https://cdn.sofifa.org/1x/18/players/229636.png,Uruguay,81.0,76.0,G. Pereiro,10.5,17.0,18
26.0,60,"Dec 2, 1990",G. Ramírez,https://cdn.sofifa.org/1x/18/players/201508.png,Uruguay,80.0,79.0,G. Ramírez,15.0,47.0,18
30.0,60,"Feb 14, 1987",E. Cavani,https://cdn.sofifa.org/1x/18/players/179813.png,Uruguay,88.0,88.0,E. Cavani,57.0,210.0,14
30.0,60,"Jan 24, 1987",L. Suárez,https://cdn.sofifa.org/1x/18/players/176580.png,Uruguay,92.0,92.0,L. Suárez,97.0,510.0,14
26.0,60,"Dec 2, 1990",G. Ramírez,https://cdn.sofifa.org/1x/18/players/201508.png,Uruguay,80.0,79.0,G. Ramirez,15.0,47.0,14
31.0,60,"Feb 16, 1986",D. Godín,https://cdn.sofifa.org/1x/18/players/182493.png,Uruguay,88.0,88.0,D. Godín,40.0,125.0,14
31.0,60,"Jun 16, 1986",F. Muslera,https://cdn.sofifa.org/1x/18/players/182494.png,Uruguay,81.0,81.0,F. Muslera,11.0,52.0,14
31.0,60,"Sep 30, 1985",C. Rodríguez,https://cdn.sofifa.org/1x/18/players/170664.png,Uruguay,75.0,75.0,C. Rodríguez,0.0,0.0,14
30.0,60,"Apr 14, 1987",M. Cauteruccio,https://cdn.sofifa.org/1x/18/players/215292.png,Uruguay,72.0,72.0,M. Cauteruccio,3.0,23.0,14
30.0,60,"Apr 7, 1987",M. Cáceres,https://cdn.sofifa.org/1x/18/players/182495.png,Uruguay,2.0,78.0,M. Cáceres,78.0,2.0,14
32.0,60,"Sep 14, 1984",G. Castro,https://cdn.sofifa.org/1x/18/players/174379.png,Uruguay,75.0,75.0,G. Castro,5.0,22.0,14
26.0,60,"Aug 8, 1990",A. Hernández,https://cdn.sofifa.org/1x/18/players/188484.png,Uruguay,75.0,75.0,A. Hernández,7.5,14.0,14
21.0,60,"Oct 1, 1993",N. López,https://cdn.sofifa.org/1x/16/players/207715.png,Uruguay,1.0,74.0,N. López,81.0,4.8,14
31.0,60,"Oct 11, 1985",A. Fernández,https://cdn.sofifa.org/1x/18/players/188417.png,Uruguay,65.0,65.0,A. Fernández,475.0,3.0,10
31.0,60,"Nov 19, 1984",J. Fucile,https://cdn.sofifa.org/1x/17/players/178691.png,Uruguay,74.0,74.0,J. Fucile,0.0,0.0,10
27.0,60,"May 2, 1983",C. Valdez,https://cdn.sofifa.org/1x/11/players/173832.png,Uruguay,70.0,65.0,C. Valdez,0.0,0.0,10
31.0,60,"Jun 2, 1980",M. Bogliacino,https://cdn.sofifa.org/1x/12/players/158217.png,Uruguay,73.0,73.0,M. Bogliacino,0.0,0.0,10
24.0,60,"Dec 28, 1984",M. Amado,https://cdn.sofifa.org/1x/11/players/193292.png,Uruguay,70.0,55.0,M. Amado,0.0,0.0,10
31.0,60,"Oct 9, 1979",G. Sorondo,https://cdn.sofifa.org/1x/12/players/24589.png,Uruguay,71.0,71.0,G. Sorondo,0.0,0.0,10
31.0,60,"Jan 13, 1985",J. Rodríguez,https://cdn.sofifa.org/1x/17/players/193293.png,Uruguay,73.0,73.0,J. Rodríguez,2.4,30.0,10
32.0,60,"Jan 13, 1977",M. Acosta,https://cdn.sofifa.org/1x/11/players/176656.png,Uruguay,78.0,70.0,M. Acosta,0.0,0.0,10
27.0,60,"Mar 6, 1982",W. Peralta,https://cdn.sofifa.org/1x/11/players/164369.png,Uruguay,76.0,69.0,W. Peralta,0.0,0.0,10
28.0,60,"Apr 16, 1985",M. Alonso,https://cdn.sofifa.org/1x/14/players/176657.png,Uruguay,61.0,61.0,Matías Alonso,0.0,0.0,10
36.0,60,"Dec 9, 1980",S. Silva,https://cdn.sofifa.org/1x/18/players/139799.png,Uruguay,72.0,72.0,M. Silva,1.1,9.0,10
24.0,61,"May 19, 1993",J. Martínez,https://cdn.sofifa.org/1x/18/players/207877.png,Venezuela,1.0,79.0,J. Martínez,82.0,1.0,18
23.0,61,"Jan 24, 1994",J. Añor,https://cdn.sofifa.org/1x/18/players/216468.png,Venezuela,82.0,76.0,J. Añor,10.5,23.0,18
27.0,61,"Sep 16, 1989",S. Rondón,https://cdn.sofifa.org/1x/18/players/189250.png,Venezuela,77.0,77.0,S. Rondón,9.5,74.0,18
20.0,61,"May 31, 1997",A. Peñaranda,https://cdn.sofifa.org/1x/18/players/231638.png,Venezuela,83.0,75.0,A. Peñaranda,10.0,42.0,18
29.0,61,"Jan 13, 1988",T. Rincón,https://cdn.sofifa.org/1x/18/players/191053.png,Venezuela,77.0,77.0,T. Rincón,8.5,49.0,18
24.0,61,"Feb 7, 1993",D. Machís,https://cdn.sofifa.org/1x/18/players/210463.png,Venezuela,77.0,74.0,D. Machís,7.0,10.0,18
28.0,61,"Nov 20, 1988",R. Rosales,https://cdn.sofifa.org/1x/18/players/182896.png,Venezuela,1.0,78.0,R. Rosales,78.0,1.0,18
28.0,61,"Mar 23, 1989",G. Rivas,https://cdn.sofifa.org/1x/18/players/228737.png,Venezuela,75.0,75.0,G. Rivas,7.0,41.0,18
24.0,61,"Apr 14, 1993",M. Villanueva,https://cdn.sofifa.org/1x/18/players/233329.png,Venezuela,79.0,74.0,M. Villanueva,6.5,18.0,18
23.0,61,"Jun 11, 1994",V. García,https://cdn.sofifa.org/1x/18/players/217085.png,Venezuela,79.0,74.0,V. García,6.5,9.0,18
21.0,61,"Nov 21, 1995",J. Murillo,https://cdn.sofifa.org/1x/18/players/228738.png,Venezuela,79.0,70.0,J. Murillo,2.8,7.0,18
27.0,61,"Sep 16, 1989",S. Rondón,https://cdn.sofifa.org/1x/18/players/189250.png,Venezuela,77.0,77.0,S. Rondón,9.5,74.0,14
32.0,61,"Mar 29, 1985",F. Amorebieta,https://cdn.sofifa.org/1x/18/players/162123.png,Venezuela,76.0,76.0,F. Amorebieta,4.4,23.0,14
28.0,61,"Nov 20, 1988",R. Rosales,https://cdn.sofifa.org/1x/18/players/182896.png,Venezuela,1.0,78.0,R. Rosales,78.0,1.0,14
35.0,61,"May 17, 1980",J. Arango,https://cdn.sofifa.org/1x/16/players/156776.png,Venezuela,75.0,75.0,J. Arango,1.4,30.0,14
29.0,61,"Mar 26, 1986",M. Rondón,https://cdn.sofifa.org/1x/16/players/192671.png,Venezuela,73.0,73.0,Mario Rondón,0.0,0.0,14
29.0,61,"Jan 13, 1988",T. Rincón,https://cdn.sofifa.org/1x/18/players/191053.png,Venezuela,77.0,77.0,T. Rincón,8.5,49.0,14
24.0,61,"Apr 9, 1992",F. Aristeguieta,https://cdn.sofifa.org/1x/17/players/212618.png,Venezuela,72.0,69.0,F. Aristeguieta,1.3,5.0,14
33.0,61,"May 31, 1984",O. Vizcarrondo,https://cdn.sofifa.org/1x/18/players/175462.png,Venezuela,72.0,72.0,O. Vizcarrondo,1.3,15.0,14
30.0,61,"Dec 2, 1986",R. Vargas,https://cdn.sofifa.org/1x/18/players/188070.png,Venezuela,72.0,72.0,R. Vargas,2.9,4.0,14
24.0,61,"May 19, 1993",J. Martínez,https://cdn.sofifa.org/1x/18/players/207877.png,Venezuela,1.0,79.0,J. Martínez,82.0,1.0,14
27.0,61,"May 28, 1990",Y. Del Valle,https://cdn.sofifa.org/1x/18/players/196884.png,Venezuela,74.0,74.0,Y. Del Valle,6.0,11.0,14
26.0,61,"Sep 8, 1990",J. Velázquez,https://cdn.sofifa.org/1x/18/players/196881.png,Venezuela,72.0,70.0,J. Velásquez,1.8,6.0,10
30.0,61,"Aug 19, 1985",Miku,https://cdn.sofifa.org/1x/17/players/170771.png,Venezuela,71.0,71.0,Miku,1.6,8.0,10
27.0,61,"Sep 16, 1989",S. Rondón,https://cdn.sofifa.org/1x/18/players/189250.png,Venezuela,77.0,77.0,J. Rondón,9.5,74.0,10
32.0,61,"Jul 20, 1977",M. Margiotta,https://cdn.sofifa.org/1x/11/players/113224.png,Venezuela,2.0,63.0,M. Margiotta,68.0,0.0,10
29.0,61,"Jan 13, 1988",T. Rincón,https://cdn.sofifa.org/1x/18/players/191053.png,Venezuela,77.0,77.0,T. Rincón,8.5,49.0,10
25.0,61,"Feb 25, 1990",R. Romo,https://cdn.sofifa.org/1x/16/players/193359.png,Venezuela,70.0,68.0,R. Romo,875.0,8.0,10
29.0,61,"Jun 29, 1982",G. Maldonado,https://cdn.sofifa.org/1x/12/players/175447.png,Venezuela,68.0,68.0,G. Maldonado,0.0,0.0,10
21.0,61,"Sep 6, 1992",J. Zambrano,https://cdn.sofifa.org/1x/15/players/192343.png,Venezuela,70.0,60.0,J. Zambrano,0.0,0.0,10
30.0,61,"Feb 9, 1979",R. Páez,https://cdn.sofifa.org/1x/11/players/175449.png,Venezuela,3.0,61.0,R. Páez,73.0,0.0,10
31.0,61,"Oct 1, 1977",J. Rojas,https://cdn.sofifa.org/1x/11/players/175450.png,Venezuela,65.0,61.0,J. Rojas,2.0,0.0,10
30.0,61,"Jun 13, 1980",J. Torrealba,https://cdn.sofifa.org/1x/11/players/175451.png,Venezuela,73.0,67.0,J. Torrealba,0.0,0.0,10
21.0,63,"Sep 19, 1995",M. Romeo,https://cdn.sofifa.org/1x/18/players/211966.png,Antigua & Barbuda,78.0,67.0,M. Romeo,1.1,15.0,18
24.0,63,"Apr 27, 1993",C. Jahraldo-Martin,https://cdn.sofifa.org/1x/18/players/220008.png,Antigua & Barbuda,66.0,60.0,C. Jahraldo-Martin,280.0,1.0,18
26.0,63,"Dec 1, 1990",J. Parker,https://cdn.sofifa.org/1x/18/players/197930.png,Antigua & Barbuda,64.0,63.0,J. Parker,450.0,2.0,18
20.0,63,"Dec 6, 1996",A. George,https://cdn.sofifa.org/1x/18/players/229180.png,Antigua & Barbuda,63.0,55.0,A. George,130.0,2.0,18
21.0,63,"Nov 16, 1995",R. Browne,https://cdn.sofifa.org/1x/18/players/213156.png,Antigua & Barbuda,67.0,60.0,R. Browne,290.0,1.0,18
30.0,63,"May 20, 1986",D. Blackstock,https://cdn.sofifa.org/1x/17/players/156166.png,Antigua & Barbuda,65.0,65.0,D. Blackstock,500.0,1.0,14
24.0,63,"Apr 27, 1993",C. Jahraldo-Martin,https://cdn.sofifa.org/1x/18/players/220008.png,Antigua & Barbuda,66.0,60.0,C. Jahraldo-Martin,280.0,1.0,14
26.0,63,"Oct 2, 1988",M. McCoy,https://cdn.sofifa.org/1x/16/players/170069.png,Antigua & Barbuda,60.0,59.0,M. McCoy,150.0,1.0,14
21.0,63,"Jun 30, 1993",Z. Francis-Angol,https://cdn.sofifa.org/1x/15/players/210966.png,Antigua & Barbuda,67.0,57.0,Z. Francis-Angol,120.0,3.0,14
