age,country_code,dob,full_name,image,nation,potential,rating,short_name,value,wage,year
28.0,45,"Jul 16, 1988",Sergio Busquets,https://cdn.sofifa.org/1x/18/players/189511.png,Spain,87.0,87.0,Sergio Busquets,41.0,250.0,14
26.0,45,"Apr 11, 1991",Thiago,https://cdn.sofifa.org/1x/18/players/189509.png,Spain,89.0,88.0,Thiago,68.5,225.0,14
29.0,45,"Feb 18, 1983",Lafuente,https://cdn.sofifa.org/1x/13/players/146944.png,Spain,65.0,65.0,Lafuente,0.0,0.0,10
31.0,45,"Sep 13, 1981",Antonio López,https://cdn.sofifa.org/1x/14/players/112640.png,Spain,67.0,67.0,Antonio López,0.0,0.0,10
31.0,45,"Aug 16, 1979",Samuel Baños,https://cdn.sofifa.org/1x/12/players/113408.png,Spain,1.0,63.0,Samuel,63.0,1.0,10
20.0,45,"Jul 9, 1988",Miguel,https://cdn.sofifa.org/1x/11/players/193792.png,Spain,2.0,49.0,Miguel,57.0,0.0,10
31.0,45,"Oct 16, 1977",Luque,https://cdn.sofifa.org/1x/11/players/135169.png,Spain,4.0,66.0,Luque,78.0,0.0,10
34.0,45,"May 31, 1983",Amaya,https://cdn.sofifa.org/1x/18/players/138497.png,Spain,71.0,71.0,Amaya,725.0,8.0,10
32.0,45,"May 21, 1977",Gabarain,https://cdn.sofifa.org/1x/11/players/146177.png,Spain,3.0,58.0,Gabarain,62.0,0.0,10
29.0,45,"Jun 14, 1982",Tuni,https://cdn.sofifa.org/1x/12/players/146689.png,Spain,1.0,65.0,Tuni,65.0,1.0,10
30.0,45,"Jun 20, 1981",Del Olmo,https://cdn.sofifa.org/1x/12/players/153857.png,Spain,2.0,62.0,Del Olmo,62.0,10.0,10
30.0,45,"Feb 24, 1987",Agirretxe,https://cdn.sofifa.org/1x/18/players/161793.png,Spain,74.0,74.0,Agirretxe,5.5,28.0,10
35.0,45,"Feb 8, 1979",Antonio Hidalgo,https://cdn.sofifa.org/1x/15/players/111105.png,Spain,69.0,69.0,Antonio Hidalgo,270.0,4.0,10
25.0,46,"Oct 23, 1991",E. Forsberg,https://cdn.sofifa.org/1x/18/players/208448.png,Sweden,84.0,82.0,E. Forsberg,27.0,75.0,18
35.0,46,"Oct 3, 1981",Z. Ibrahimović,https://cdn.sofifa.org/1x/18/players/41236.png,Sweden,87.0,87.0,Z. Ibrahimović,23.0,18.0,18
25.0,46,"Apr 15, 1992",J. Guidetti,https://cdn.sofifa.org/1x/18/players/199602.png,Sweden,80.0,78.0,J. Guidetti,13.0,28.0,18
22.0,46,"Jul 17, 1994",V. Lindelöf,https://cdn.sofifa.org/1x/18/players/221660.png,Sweden,85.0,78.0,V. Lindelöf,12.5,86.0,18
31.0,46,"Jun 25, 1986",P. Wernbloom,https://cdn.sofifa.org/1x/18/players/176731.png,Sweden,80.0,80.0,P. Wernbloom,10.0,52.0,18
24.0,46,"Apr 10, 1993",S. Larsson,https://cdn.sofifa.org/1x/18/players/209782.png,Sweden,79.0,76.0,S. Larsson,10.0,18.0,18
26.0,46,"Feb 13, 1991",P. Jansson,https://cdn.sofifa.org/1x/18/players/194201.png,Sweden,78.0,76.0,P. Jansson,7.5,37.0,18
32.0,46,"Apr 16, 1985",A. Granqvist,https://cdn.sofifa.org/1x/18/players/156713.png,Sweden,80.0,80.0,A. Granqvist,8.5,50.0,18
27.0,46,"Jul 28, 1989",A. Ekdal,https://cdn.sofifa.org/1x/18/players/181318.png,Sweden,76.0,76.0,A. Ekdal,8.0,38.0,18
23.0,46,"Oct 9, 1993",R. Quaison,https://cdn.sofifa.org/1x/18/players/208451.png,Sweden,77.0,72.0,R. Quaison,4.2,18.0,18
23.0,46,"Apr 21, 1994",L. Augustinsson,https://cdn.sofifa.org/1x/18/players/212678.png,Sweden,81.0,75.0,L. Augustinsson,2.0,7.5,18
35.0,46,"Oct 3, 1981",Z. Ibrahimović,https://cdn.sofifa.org/1x/18/players/41236.png,Sweden,87.0,87.0,Z. Ibrahimović,23.0,18.0,14
29.0,46,"Mar 17, 1988",R. Elm,https://cdn.sofifa.org/1x/18/players/167599.png,Sweden,75.0,75.0,R. Elm,6.5,7.0,14
27.0,46,"Jul 28, 1989",A. Ekdal,https://cdn.sofifa.org/1x/18/players/181318.png,Sweden,76.0,76.0,A. Ekdal,8.0,38.0,14
25.0,46,"Aug 13, 1991",A. Kačaniklić,https://cdn.sofifa.org/1x/18/players/198394.png,Sweden,72.0,71.0,A. Kačaniklić,2.8,16.0,14
30.0,46,"Jul 3, 1986",O. Toivonen,https://cdn.sofifa.org/1x/18/players/176794.png,Sweden,74.0,74.0,O. Toivonen,5.5,28.0,14
25.0,46,"Apr 15, 1992",J. Guidetti,https://cdn.sofifa.org/1x/18/players/199602.png,Sweden,80.0,78.0,J. Guidetti,13.0,28.0,14
29.0,46,"May 17, 1988",M. Olsson,https://cdn.sofifa.org/1x/18/players/184472.png,Sweden,75.0,75.0,M. Olsson,5.0,55.0,14
32.0,46,"Apr 16, 1985",A. Granqvist,https://cdn.sofifa.org/1x/18/players/156713.png,Sweden,80.0,80.0,A. Granqvist,8.5,50.0,14
31.0,46,"Jun 25, 1986",P. Wernbloom,https://cdn.sofifa.org/1x/18/players/176731.png,Sweden,80.0,80.0,P. Wernbloom,10.0,52.0,14
24.0,46,"Jan 12, 1993",B. Hrgota,https://cdn.sofifa.org/1x/18/players/209504.png,Sweden,76.0,72.0,B. Hrgota,4.1,18.0,14
25.0,46,"Jun 28, 1992",O. Hiljemark,https://cdn.sofifa.org/1x/18/players/202944.png,Sweden,78.0,73.0,O. Hiljemark,5.0,28.0,14
28.0,46,"Jan 4, 1988",D. Nordmark,https://cdn.sofifa.org/1x/17/players/189185.png,Sweden,63.0,63.0,D. Nordmark,325.0,2.0,10
30.0,46,"Jun 16, 1987",J. Hopf,https://cdn.sofifa.org/1x/18/players/190209.png,Sweden,75.0,75.0,J. Hopf,4.3,14.0,10
36.0,46,"Jan 30, 1973",F. Söderström,https://cdn.sofifa.org/1x/11/players/148227.png,Sweden,71.0,61.0,F. Söderström,0.0,0.0,10
32.0,46,"Mar 5, 1980",T. Grahn,https://cdn.sofifa.org/1x/13/players/148739.png,Sweden,64.0,64.0,T. Grahn,0.0,0.0,10
26.0,46,"Jul 20, 1990",O. Söderberg,https://cdn.sofifa.org/1x/18/players/189955.png,Sweden,66.0,64.0,O. Söderberg,375.0,1.0,10
31.0,46,"Jun 3, 1982",C. Järdler,https://cdn.sofifa.org/1x/14/players/47108.png,Sweden,60.0,60.0,C. Järdler,0.0,0.0,10
19.0,46,"Apr 23, 1990",M. Mårtensson,https://cdn.sofifa.org/1x/11/players/192260.png,Sweden,64.0,58.0,M. Mårtensson,0.0,0.0,10
29.0,46,"Feb 28, 1984",F. Stoor,https://cdn.sofifa.org/1x/14/players/52229.png,Sweden,54.0,54.0,F. Stoor,45.0,1.0,10
26.0,46,"Apr 20, 1990",A. Wede,https://cdn.sofifa.org/1x/17/players/192261.png,Sweden,67.0,66.0,A. Wede,700.0,2.0,10
27.0,46,"Apr 17, 1990",A. Ajdarević,https://cdn.sofifa.org/1x/18/players/193029.png,Albania,72.0,72.0,A. Ajdarević,3.2,1.0,10
21.0,46,"May 19, 1988",H. Svedberg,https://cdn.sofifa.org/1x/11/players/189191.png,Sweden,68.0,47.0,H. Svedberg,0.0,0.0,10
24.0,47,"Sep 27, 1992",G. Xhaka,https://cdn.sofifa.org/1x/18/players/199503.png,Switzerland,85.0,82.0,G. Xhaka,27.5,110.0,18
25.0,47,"Oct 10, 1991",X. Shaqiri,https://cdn.sofifa.org/1x/18/players/193348.png,Switzerland,83.0,82.0,X. Shaqiri,26.5,92.0,18
28.0,47,"Dec 17, 1988",Y. Sommer,https://cdn.sofifa.org/1x/18/players/177683.png,Switzerland,83.0,82.0,Y. Sommer,18.0,39.0,18
26.0,47,"Nov 14, 1990",R. Bürki,https://cdn.sofifa.org/1x/18/players/189117.png,Switzerland,84.0,81.0,R. Bürki,15.5,49.0,18
24.0,47,"Aug 25, 1992",R. Rodríguez,https://cdn.sofifa.org/1x/18/players/193352.png,Switzerland,83.0,80.0,R. Rodríguez,15.5,83.0,18
20.0,47,"Nov 20, 1996",D. Zakaria,https://cdn.sofifa.org/1x/18/players/229261.png,Switzerland,86.0,77.0,D. Zakaria,13.5,30.0,18
20.0,47,"Feb 14, 1997",B. Embolo,https://cdn.sofifa.org/1x/18/players/222357.png,Switzerland,86.0,76.0,B. Embolo,12.5,35.0,18
25.0,47,"Nov 3, 1991",R. Steffen,https://cdn.sofifa.org/1x/18/players/210537.png,Switzerland,77.0,76.0,R. Steffen,9.0,58.0,18
25.0,47,"Dec 20, 1991",F. Schär,https://cdn.sofifa.org/1x/18/players/210047.png,Switzerland,81.0,77.0,F. Schär,9.5,23.0,18
20.0,47,"Sep 30, 1996",N. Elvedi,https://cdn.sofifa.org/1x/18/players/221491.png,Switzerland,83.0,76.0,N. Elvedi,9.0,26.0,18
26.0,47,"Mar 16, 1991",A. Mehmedi,https://cdn.sofifa.org/1x/18/players/188770.png,Switzerland,76.0,76.0,A. Mehmedi,8.5,60.0,18
25.0,47,"Oct 10, 1991",X. Shaqiri,https://cdn.sofifa.org/1x/18/players/193348.png,Switzerland,83.0,82.0,X. Shaqiri,26.5,92.0,14
24.0,47,"Sep 27, 1992",G. Xhaka,https://cdn.sofifa.org/1x/18/players/199503.png,Switzerland,85.0,82.0,G. Xhaka,27.5,110.0,14
28.0,47,"Apr 12, 1989",V. Stocker,https://cdn.sofifa.org/1x/18/players/183187.png,Switzerland,74.0,74.0,V. Stocker,5.5,36.0,14
24.0,47,"Aug 25, 1992",R. Rodríguez,https://cdn.sofifa.org/1x/18/players/193352.png,Switzerland,83.0,80.0,R. Rodriguez,15.5,83.0,14
25.0,47,"Feb 22, 1992",H. Seferović,https://cdn.sofifa.org/1x/18/players/193408.png,Switzerland,78.0,75.0,H. Seferovic,8.5,13.0,14
29.0,47,"May 2, 1988",F. Lustenberger,https://cdn.sofifa.org/1x/18/players/177019.png,Switzerland,76.0,76.0,F. Lustenberger,6.0,30.0,14
28.0,47,"Dec 17, 1988",Y. Sommer,https://cdn.sofifa.org/1x/18/players/177683.png,Switzerland,83.0,82.0,Y. Sommer,18.0,39.0,14
29.0,47,"May 9, 1988",T. Klose,https://cdn.sofifa.org/1x/18/players/199383.png,Switzerland,74.0,74.0,T. Klose,4.4,34.0,14
27.0,47,"May 27, 1989",I. Emeghara,https://cdn.sofifa.org/1x/17/players/186852.png,Switzerland,73.0,72.0,I. Emeghara,2.4,15.0,14
25.0,47,"Jun 2, 1992",P. Kasami,https://cdn.sofifa.org/1x/18/players/197900.png,Switzerland,75.0,73.0,P. Kasami,4.8,19.0,14
29.0,47,"Jun 12, 1988",E. Derdiyok,https://cdn.sofifa.org/1x/18/players/179972.png,Switzerland,75.0,75.0,E. Derdiyok,6.5,56.0,14
20.0,47,"May 7, 1989",T. Müller,https://cdn.sofifa.org/1x/11/players/179969.png,Switzerland,1.0,40.0,T. Müller,59.0,1.0,10
27.0,47,"Feb 3, 1982",R. Schwegler,https://cdn.sofifa.org/1x/11/players/108034.png,Switzerland,1.0,67.0,R. Schwegler,72.0,1.0,10
29.0,47,"Jun 12, 1988",E. Derdiyok,https://cdn.sofifa.org/1x/18/players/179972.png,Switzerland,75.0,75.0,E. Derdiyok,6.5,56.0,10
28.0,47,"May 17, 1989",M. Morganella,https://cdn.sofifa.org/1x/18/players/179973.png,Switzerland,68.0,68.0,M. Morganella,900.0,3.0,10
20.0,47,"Jun 12, 1989",S. Imbach,https://cdn.sofifa.org/1x/11/players/189957.png,Switzerland,63.0,51.0,S. Imbach,0.0,0.0,10
31.0,47,"Jul 5, 1983",R. Nuzzolo,https://cdn.sofifa.org/1x/16/players/19975.png,Switzerland,71.0,71.0,R. Nuzzolo,1.3,20.0,10
34.0,47,"Feb 22, 1977",H. Yakin,https://cdn.sofifa.org/1x/12/players/4105.png,Switzerland,1.0,73.0,H. Yakin,73.0,5.0,10
28.0,47,"Jul 15, 1988",S. Gashi,https://cdn.sofifa.org/1x/18/players/177673.png,Albania,72.0,72.0,S. Gashi,3.1,7.0,10
25.0,47,"Jan 15, 1985",Henri Siqueira,https://cdn.sofifa.org/1x/11/players/188426.png,Switzerland,64.0,57.0,Siqueira Barras,0.0,0.0,10
26.0,47,"Oct 6, 1990",R. Feltscher,https://cdn.sofifa.org/1x/18/players/183819.png,Venezuela,69.0,68.0,R. Feltscher,850.0,5.0,10
33.0,47,"Mar 19, 1980",M. Renggli,https://cdn.sofifa.org/1x/14/players/112396.png,Switzerland,63.0,63.0,M. Renggli,0.0,0.0,10
28.0,51,"Aug 1, 1988",N. Matić,https://cdn.sofifa.org/1x/18/players/191202.png,Serbia,85.0,85.0,N. Matić,31.0,180.0,18
22.0,51,"Feb 27, 1995",S. Milinković-Savić,https://cdn.sofifa.org/1x/18/players/223848.png,Serbia,89.0,83.0,S. Milinković-Savić,35.0,56.0,18
28.0,51,"Aug 14, 1988",L. Fejsa,https://cdn.sofifa.org/1x/18/players/183376.png,Serbia,82.0,82.0,L. Fejsa,18.0,18.0,18
25.0,51,"Sep 29, 1991",A. Ljajić,https://cdn.sofifa.org/1x/18/players/190544.png,Serbia,82.0,80.0,A. Ljajić,18.0,54.0,18
24.0,51,"Mar 28, 1993",M. Nastasić,https://cdn.sofifa.org/1x/18/players/205362.png,Serbia,84.0,81.0,M. Nastasić,19.0,38.0,18
20.0,51,"Jul 11, 1996",A. Živković,https://cdn.sofifa.org/1x/18/players/220746.png,Serbia,86.0,78.0,A. Živković,15.5,11.0,18
28.0,51,"Nov 20, 1988",D. Tadić,https://cdn.sofifa.org/1x/18/players/199434.png,Serbia,79.0,79.0,D. Tadić,12.5,98.0,18
24.0,51,"Feb 6, 1993",N. Radoja,https://cdn.sofifa.org/1x/18/players/225028.png,Serbia,83.0,78.0,N. Radoja,13.5,23.0,18
24.0,51,"Nov 1, 1992",F. Kostić,https://cdn.sofifa.org/1x/18/players/208574.png,Serbia,81.0,78.0,F. Kostić,13.0,33.0,18
25.0,51,"Nov 25, 1991",N. Maksimović,https://cdn.sofifa.org/1x/18/players/215466.png,Serbia,81.0,78.0,N. Maksimović,11.0,54.0,18
31.0,51,"Nov 10, 1985",A. Kolarov,https://cdn.sofifa.org/1x/18/players/185103.png,Serbia,81.0,81.0,A. Kolarov,11.5,68.0,18
25.0,51,"Sep 29, 1991",A. Ljajić,https://cdn.sofifa.org/1x/18/players/190544.png,Serbia,82.0,80.0,A. Ljajić,18.0,54.0,14
28.0,51,"Nov 20, 1988",D. Tadić,https://cdn.sofifa.org/1x/18/players/199434.png,Serbia,79.0,79.0,D. Tadić,12.5,98.0,14
33.0,51,"Oct 21, 1981",N. Vidić,https://cdn.sofifa.org/1x/16/players/140601.png,Serbia,1.0,81.0,N. Vidić,81.0,1.0,14
28.0,51,"Aug 1, 1988",N. Matić,https://cdn.sofifa.org/1x/18/players/191202.png,Serbia,85.0,85.0,N. Matić,31.0,180.0,14
28.0,51,"Dec 10, 1988",N. Subotić,https://cdn.sofifa.org/1x/18/players/183556.png,Serbia,78.0,78.0,N. Subotić,8.5,37.0,14
23.0,51,"Mar 2, 1994",L. Marković,https://cdn.sofifa.org/1x/18/players/212125.png,Serbia,1.0,75.0,L. Marković,79.0,8.5,14
25.0,51,"Jan 30, 1992",F. Đuričić,https://cdn.sofifa.org/1x/18/players/193881.png,Serbia,77.0,74.0,F. Đuričić,7.0,31.0,14
24.0,51,"Mar 28, 1993",M. Nastasić,https://cdn.sofifa.org/1x/18/players/205362.png,Serbia,84.0,81.0,M. Nastasić,19.0,38.0,14
29.0,51,"Aug 30, 1987",N. Tomović,https://cdn.sofifa.org/1x/18/players/194203.png,Serbia,76.0,76.0,N. Tomović,6.0,59.0,14
31.0,51,"Nov 10, 1985",A. Kolarov,https://cdn.sofifa.org/1x/18/players/185103.png,Serbia,81.0,81.0,A. Kolarov,11.5,68.0,14
22.0,51,"Sep 16, 1994",A. Mitrović,https://cdn.sofifa.org/1x/18/players/215716.png,Serbia,1.0,76.0,A. Mitrović,81.0,1.0,14
27.0,51,"Jan 10, 1990",S. Šćepović,https://cdn.sofifa.org/1x/18/players/198146.png,Serbia,72.0,72.0,S. Šćepović,3.3,17.0,10
26.0,51,"Aug 28, 1982",P. Sikimic,https://cdn.sofifa.org/1x/11/players/187650.png,Serbia,2.0,61.0,P. Sikimic,68.0,4.0,10
29.0,51,"Aug 25, 1983",S. Ubiparipović,https://cdn.sofifa.org/1x/14/players/179715.png,Serbia,59.0,59.0,S. Ubiparipovic,0.0,0.0,10
33.0,51,"Nov 25, 1978",S. Baljak,https://cdn.sofifa.org/1x/13/players/183555.png,Serbia,66.0,66.0,S. Baljak,0.0,0.0,10
28.0,51,"Dec 10, 1988",N. Subotić,https://cdn.sofifa.org/1x/18/players/183556.png,Serbia,78.0,78.0,N. Subotic,8.5,37.0,10
27.0,51,"Nov 4, 1989",M. Marković,https://cdn.sofifa.org/1x/18/players/189445.png,Serbia,68.0,68.0,M. Marković,950.0,14.0,10
31.0,51,"Oct 4, 1985",M. Lukač,https://cdn.sofifa.org/1x/18/players/193030.png,Serbia,69.0,69.0,M. Lukac,650.0,8.0,10
21.0,51,"Jan 1, 1988",A. Ignjatovic,https://cdn.sofifa.org/1x/11/players/193287.png,Serbia,3.0,65.0,A. Ignjatovic,72.0,0.0,10
24.0,51,"Jun 10, 1985",M. Bogunovic,https://cdn.sofifa.org/1x/11/players/197898.png,Serbia,70.0,63.0,M. Bogunovic,0.0,0.0,10
25.0,51,"Jan 16, 1984",M. Lazarević,https://cdn.sofifa.org/1x/11/players/190731.png,Serbia,66.0,61.0,M. Lazarević,0.0,0.0,10
28.0,51,"Feb 12, 1981",I. Cvetković,https://cdn.sofifa.org/1x/11/players/193037.png,Serbia,79.0,70.0,I. Cvetković,0.0,0.0,10
30.0,52,"Jun 24, 1987",L. Messi,https://cdn.sofifa.org/1x/18/players/158023.png,Argentina,94.0,94.0,L. Messi,118.5,565.0,18
23.0,52,"Nov 15, 1993",P. Dybala,https://cdn.sofifa.org/1x/18/players/211110.png,Argentina,94.0,89.0,P. Dybala,89.0,215.0,18
29.0,52,"Dec 10, 1987",G. Higuaín,https://cdn.sofifa.org/1x/18/players/167664.png,Argentina,90.0,90.0,G. Higuaín,77.0,275.0,18
29.0,52,"Jun 2, 1988",S. Agüero,https://cdn.sofifa.org/1x/18/players/153079.png,Argentina,89.0,89.0,S. Agüero,66.5,325.0,18
24.0,52,"Feb 19, 1993",M. Icardi,https://cdn.sofifa.org/1x/18/players/201399.png,Argentina,90.0,86.0,M. Icardi,59.0,120.0,18
29.0,52,"Feb 15, 1988",A. Gómez,https://cdn.sofifa.org/1x/18/players/143076.png,Argentina,84.0,84.0,A. Gómez,31.0,60.0,18
29.0,52,"Feb 14, 1988",A. Di María,https://cdn.sofifa.org/1x/18/players/183898.png,Argentina,84.0,84.0,A. Di María,30.5,145.0,18
29.0,52,"Feb 12, 1988",N. Otamendi,https://cdn.sofifa.org/1x/18/players/192366.png,Argentina,85.0,85.0,N. Otamendi,30.0,180.0,18
25.0,52,"May 20, 1992",G. Rulli,https://cdn.sofifa.org/1x/18/players/215316.png,Argentina,87.0,82.0,G. Rulli,21.0,28.0,18
29.0,52,"Feb 23, 1988",N. Gaitán,https://cdn.sofifa.org/1x/18/players/184144.png,Argentina,82.0,82.0,N. Gaitán,21.5,70.0,18
29.0,52,"Jun 29, 1988",E. Banega,https://cdn.sofifa.org/1x/18/players/178562.png,Argentina,83.0,83.0,E. Banega,25.0,27.0,18
30.0,52,"Jun 24, 1987",L. Messi,https://cdn.sofifa.org/1x/18/players/158023.png,Argentina,94.0,94.0,L. Messi,118.5,565.0,14
29.0,52,"Jun 2, 1988",S. Agüero,https://cdn.sofifa.org/1x/18/players/153079.png,Argentina,89.0,89.0,S. Agüero,66.5,325.0,14
29.0,52,"Feb 14, 1988",A. Di María,https://cdn.sofifa.org/1x/18/players/183898.png,Argentina,84.0,84.0,A. Di María,30.5,145.0,14
29.0,52,"Dec 10, 1987",G. Higuaín,https://cdn.sofifa.org/1x/18/players/167664.png,Argentina,90.0,90.0,G. Higuaín,77.0,275.0,14
33.0,52,"Feb 5, 1984",C. Tévez,https://cdn.sofifa.org/1x/18/players/143001.png,Argentina,78.0,78.0,C. Tévez,6.5,27.0,14
31.0,52,"May 3, 1985",E. Lavezzi,https://cdn.sofifa.org/1x/17/players/159065.png,Argentina,76.0,76.0,E. Lavezzi,0.0,0.0,14
25.0,52,"Mar 4, 1992",E. Lamela,https://cdn.sofifa.org/1x/18/players/170368.png,Argentina,81.0,80.0,E. Lamela,17.5,96.0,14
29.0,52,"Jun 29, 1988",E. Banega,https://cdn.sofifa.org/1x/18/players/178562.png,Argentina,83.0,83.0,E. Banega,25.0,27.0,14
33.0,52,"Jun 8, 1984",J. Mascherano,https://cdn.sofifa.org/1x/18/players/142754.png,Argentina,83.0,83.0,J. Mascherano,0.0,0.0,14
29.0,52,"Feb 23, 1988",N. Gaitán,https://cdn.sofifa.org/1x/18/players/184144.png,Argentina,82.0,82.0,N. Gaitán,21.5,70.0,14
30.0,52,"Oct 10, 1986",E. Garay,https://cdn.sofifa.org/1x/18/players/170481.png,Argentina,83.0,83.0,E. Garay,19.0,40.0,14
28.0,52,"Feb 3, 1989",L. Orbán,https://cdn.sofifa.org/1x/18/players/191488.png,Argentina,74.0,74.0,L. Orban,4.6,18.0,10
25.0,52,"Jan 28, 1992",S. Araujo,https://cdn.sofifa.org/1x/18/players/198145.png,Argentina,77.0,74.0,S. Araujo,7.0,1.0,10
33.0,52,"May 29, 1980",E. Farías,https://cdn.sofifa.org/1x/14/players/143106.png,Argentina,68.0,68.0,E. Farías,0.0,0.0,10
32.0,52,"May 24, 1984",N. Benítez,https://cdn.sofifa.org/1x/17/players/142595.png,Argentina,69.0,69.0,N. Benítez,575.0,1.0,10
35.0,52,"Sep 19, 1981",M. Gelabert,https://cdn.sofifa.org/1x/18/players/143107.png,Argentina,67.0,67.0,M. Gelabert,325.0,5.0,10
33.0,52,"Feb 16, 1978",H. Bracamonte,https://cdn.sofifa.org/1x/12/players/147715.png,Argentina,72.0,72.0,H. Bracamonte,0.0,0.0,10
26.0,52,"Jun 30, 1989",D. Lizio,https://cdn.sofifa.org/1x/16/players/193027.png,Bolivia,68.0,66.0,D. Lizio,0.0,0.0,10
22.0,52,"Jan 29, 1987",N. Arce,https://cdn.sofifa.org/1x/11/players/195075.png,Argentina,76.0,70.0,N. Arce,0.0,0.0,10
25.0,52,"Mar 20, 1986",J. Magallanes,https://cdn.sofifa.org/1x/12/players/190980.png,Argentina,73.0,66.0,J. Magallanes,0.0,0.0,10
30.0,52,"Apr 16, 1979",J. Krupoviesa,https://cdn.sofifa.org/1x/11/players/143110.png,Argentina,3.0,69.0,J. Krupoviesa,78.0,0.0,10
30.0,52,"May 23, 1979",L. Iglesias,https://cdn.sofifa.org/1x/11/players/177670.png,Argentina,71.0,67.0,L. Iglesias,0.0,0.0,10
25.0,54,"Feb 5, 1992",Neymar,https://cdn.sofifa.org/1x/18/players/190871.png,Brazil,93.0,92.0,Neymar,119.5,280.0,18
25.0,54,"Jun 12, 1992",Coutinho,https://cdn.sofifa.org/1x/18/players/189242.png,Brazil,90.0,87.0,Coutinho,63.0,275.0,18
26.0,54,"Jan 26, 1991",Alex Sandro,https://cdn.sofifa.org/1x/18/players/191043.png,Brazil,87.0,86.0,Alex Sandro,42.5,175.0,18
25.0,54,"Feb 23, 1992",Casemiro,https://cdn.sofifa.org/1x/18/players/200145.png,Brazil,89.0,86.0,Casemiro,47.0,230.0,18
29.0,54,"May 12, 1988",Marcelo,https://cdn.sofifa.org/1x/18/players/176676.png,Brazil,87.0,87.0,Marcelo,38.0,250.0,18
20.0,54,"Apr 3, 1997",Gabriel Jesus,https://cdn.sofifa.org/1x/18/players/230666.png,Brazil,92.0,83.0,Gabriel Jesus,41.0,125.0,18
23.0,54,"May 14, 1994",Marquinhos,https://cdn.sofifa.org/1x/18/players/207865.png,Brazil,89.0,84.0,Marquinhos,35.5,98.0,18
25.0,54,"Oct 2, 1991",Roberto Firmino,https://cdn.sofifa.org/1x/18/players/201942.png,Brazil,87.0,85.0,Roberto Firmino,48.0,175.0,18
23.0,54,"Aug 17, 1993",Ederson,https://cdn.sofifa.org/1x/18/players/210257.png,Brazil,89.0,85.0,Ederson,36.0,115.0,18
23.0,54,"Oct 23, 1993",Fabinho,https://cdn.sofifa.org/1x/18/players/209499.png,Brazil,89.0,84.0,Fabinho,35.5,49.0,18
32.0,54,"Sep 22, 1984",Thiago Silva,https://cdn.sofifa.org/1x/18/players/164240.png,Brazil,87.0,87.0,Thiago Silva,29.0,135.0,18
25.0,54,"Feb 5, 1992",Neymar,https://cdn.sofifa.org/1x/18/players/190871.png,Brazil,93.0,92.0,Neymar,119.5,280.0,14
32.0,54,"Sep 22, 1984",Thiago Silva,https://cdn.sofifa.org/1x/18/players/164240.png,Brazil,87.0,87.0,Thiago Silva,29.0,135.0,14
25.0,54,"Sep 9, 1991",Oscar,https://cdn.sofifa.org/1x/18/players/188152.png,Brazil,85.0,83.0,Oscar,0.0,0.0,14
24.0,54,"Aug 13, 1992",Lucas,https://cdn.sofifa.org/1x/18/players/200949.png,Brazil,84.0,82.0,Lucas,27.5,105.0,14
29.0,54,"Jul 25, 1986",Hulk,https://cdn.sofifa.org/1x/17/players/189362.png,Brazil,86.0,86.0,Hulk,0.0,0.0,14
25.0,54,"Jun 12, 1992",Coutinho,https://cdn.sofifa.org/1x/18/players/189242.png,Brazil,90.0,87.0,Coutinho,63.0,275.0,14
24.0,54,"Sep 8, 1992",Bernard,https://cdn.sofifa.org/1x/18/players/205525.png,Brazil,83.0,80.0,Bernard,19.0,1.0,14
28.0,54,"Aug 9, 1988",Willian,https://cdn.sofifa.org/1x/18/players/180403.png,Brazil,84.0,84.0,Willian,31.5,200.0,14
25.0,54,"Jul 22, 1989",Leandro Damião,https://cdn.sofifa.org/1x/16/players/198213.png,Brazil,74.0,74.0,Leandro Damião,3.7,40.0,14
26.0,54,"Apr 10, 1989",Éverton Ribeiro,https://cdn.sofifa.org/1x/16/players/181019.png,Brazil,83.0,81.0,Éverton Ribeiro,0.0,0.0,14
30.0,54,"Feb 28, 1985",Diego,https://cdn.sofifa.org/1x/16/players/136138.png,Brazil,79.0,79.0,Diego,9.5,70.0,14
32.0,54,"Jul 31, 1984",Felipe,https://cdn.sofifa.org/1x/18/players/768.png,Brazil,75.0,75.0,Felipe,3.8,14.0,10
32.0,54,"Jul 17, 1978",Roger,https://cdn.sofifa.org/1x/12/players/4096.png,Brazil,1.0,74.0,Roger,74.0,1.0,10
25.0,54,"May 12, 1986",Fernando,https://cdn.sofifa.org/1x/12/players/168448.png,Brazil,73.0,68.0,Fernando,0.0,0.0,10
37.0,54,"Jan 11, 1974",André Luiz,https://cdn.sofifa.org/1x/12/players/40960.png,Brazil,5.0,64.0,André Luiz,64.0,10.0,10
25.0,54,"May 18, 1985",Douglas,https://cdn.sofifa.org/1x/11/players/180736.png,Brazil,70.0,66.0,Douglas,0.0,0.0,10
26.0,54,"Aug 1, 1986",Carlão,https://cdn.sofifa.org/1x/14/players/192512.png,Brazil,71.0,68.0,Carlão,0.0,0.0,10
29.0,54,"Jun 12, 1980",Rogerio,https://cdn.sofifa.org/1x/11/players/139265.png,Brazil,1.0,66.0,Rogerio,75.0,1.0,10
32.0,54,"Aug 27, 1980",Rodrigo,https://cdn.sofifa.org/1x/14/players/156161.png,Brazil,71.0,71.0,Rodrigo,0.0,0.0,10
